window_end_month,window_start_month,window_size_months,step_months,n_occurrences,n_documents,low_density,k_baseline_penultimate,subspace_path_baseline_penultimate,entropy_baseline_penultimate,drift_baseline_penultimate,procrustes_baseline_penultimate,centroid_proj_funcional_baseline_penultimate,centroid_proj_social_baseline_penultimate,centroid_proj_afectiva_baseline_penultimate,subspace_proj_funcional_baseline_penultimate,subspace_proj_social_baseline_penultimate,subspace_proj_afectiva_baseline_penultimate,k_baseline_last4_concat,subspace_path_baseline_last4_concat,entropy_baseline_last4_concat,drift_baseline_last4_concat,procrustes_baseline_last4_concat,centroid_proj_funcional_baseline_last4_concat,centroid_proj_social_baseline_last4_concat,centroid_proj_afectiva_baseline_last4_concat,subspace_proj_funcional_baseline_last4_concat,subspace_proj_social_baseline_last4_concat,subspace_proj_afectiva_baseline_last4_concat,k_dapt_penultimate,subspace_path_dapt_penultimate,entropy_dapt_penultimate,drift_dapt_penultimate,procrustes_dapt_penultimate,centroid_proj_funcional_dapt_penultimate,centroid_proj_social_dapt_penultimate,centroid_proj_afectiva_dapt_penultimate,subspace_proj_funcional_dapt_penultimate,subspace_proj_social_dapt_penultimate,subspace_proj_afectiva_dapt_penultimate,k_dapt_last4_concat,subspace_path_dapt_last4_concat,entropy_dapt_last4_concat,drift_dapt_last4_concat,procrustes_dapt_last4_concat,centroid_proj_funcional_dapt_last4_concat,centroid_proj_social_dapt_last4_concat,centroid_proj_afectiva_dapt_last4_concat,subspace_proj_funcional_dapt_last4_concat,subspace_proj_social_dapt_last4_concat,subspace_proj_afectiva_dapt_last4_concat,delta_entropy_penultimate,delta_drift_penultimate,delta_centroid_proj_funcional_penultimate,delta_subspace_proj_funcional_penultimate,delta_centroid_proj_social_penultimate,delta_subspace_proj_social_penultimate,delta_centroid_proj_afectiva_penultimate,delta_subspace_proj_afectiva_penultimate,delta_entropy_last4_concat,delta_drift_last4_concat,delta_centroid_proj_funcional_last4_concat,delta_subspace_proj_funcional_last4_concat,delta_centroid_proj_social_last4_concat,delta_subspace_proj_social_last4_concat,delta_centroid_proj_afectiva_last4_concat,delta_subspace_proj_afectiva_last4_concat
2020-01-01,2019-11,3,1,27,24,True,5,data/phase3/artifacts/subspaces/window_2019-11_baseline_penultimate.npz,2.960621181178307,0.284632245694779,1.0395294218696918,0.5814089309829766,0.522921320740686,0.3675672204089917,0.2773174901165447,0.2102405138367562,0.1462257558655334,6,data/phase3/artifacts/subspaces/window_2019-11_baseline_last4_concat.npz,2.9582125132020245,0.2526363298958109,1.0313290579036285,0.5541484173912309,0.4969939274568437,0.3239869747081075,0.1920691109547221,0.1855308702032116,0.0980937482760892,5,data/phase3/artifacts/subspaces/window_2019-11_dapt_penultimate.npz,2.9033264045447797,0.5464600388220587,1.1373341734837976,0.6096017174293865,0.4714679067931839,0.3549923235219913,0.3540179925918871,0.3360084952563356,0.3010169440012203,6,data/phase3/artifacts/subspaces/window_2019-11_dapt_last4_concat.npz,2.9115400531581743,0.268819339346289,1.4394702860827335,0.5279759487998644,0.3879800906398316,0.25506307604934,0.2627360062276264,0.2464536896931353,0.2177003404446296,-0.0572947766335278,0.2618277931272797,0.0281927864464098,0.0767005024753424,-0.051453413947502,0.1257679814195794,-0.0125748968870004,0.1547911881356868,-0.0466724600438501,0.016183009450478,-0.0261724685913664,0.0706668952729042,-0.1090138368170121,0.0609228194899237,-0.0689238986587675,0.1196065921685404
2020-02-01,2019-12,3,1,20,9,True,4,data/phase3/artifacts/subspaces/window_2019-12_baseline_penultimate.npz,2.829229998589995,1.9846195907845936,2.0999031605598724,0.5785610800337191,0.5059421604365387,0.3809487022998337,0.3087992986979924,0.1826200020700193,0.1410921055249902,4,data/phase3/artifacts/subspaces/window_2019-12_baseline_last4_concat.npz,2.831354953559913,1.870477403056758,2.245157851806736,0.5504980629469245,0.4939645852233748,0.3308705597084508,0.233897063233254,0.1403005584929061,0.114287603070888,3,data/phase3/artifacts/subspaces/window_2019-12_dapt_penultimate.npz,2.73345361264378,1.5879844390141524,2.0536732531565187,0.6087027604736437,0.5019789925029216,0.3685590616444432,0.2816093238846705,0.3167045765255171,0.2456222280744445,3,data/phase3/artifacts/subspaces/window_2019-12_dapt_last4_concat.npz,2.747298806347737,1.4846372829436332,2.227765846562649,0.5309013015126243,0.4222252617547277,0.2718558534073878,0.2030893807598089,0.2361479577843455,0.1871883543020877,-0.0957763859462152,-0.3966351517704412,0.0301416804399246,-0.0271899748133219,-0.0039631679336171,0.1340845744554977,-0.0123896406553905,0.1045301225494542,-0.0840561472121761,-0.3858401201131249,-0.0195967614343002,-0.030807682473445,-0.071739323468647,0.0958473992914394,-0.0590147063010629,0.0729007512311996
2020-03-01,2020-01,3,1,50,29,False,9,data/phase3/artifacts/subspaces/window_2020-01_baseline_penultimate.npz,3.4979518558792013,1.2995853466189435,2.566999376808196,0.5767880249911322,0.5288369137591619,0.3631678922891567,0.3482456306815667,0.3521732318421588,0.2106859767158486,11,data/phase3/artifacts/subspaces/window_2020-01_baseline_last4_concat.npz,3.5017755428391557,1.1831091656295527,2.8866542915241435,0.5421902926526573,0.5082482841508171,0.319723956561393,0.3309363053335177,0.2647420131445075,0.1488459952318283,7,data/phase3/artifacts/subspaces/window_2020-01_dapt_penultimate.npz,3.400833226019357,0.9411741393003435,2.198734938390828,0.6134117758955794,0.4774671080741781,0.3544125632858078,0.3393560519300728,0.3679987451241995,0.3071830173103146,9,data/phase3/artifacts/subspaces/window_2020-01_dapt_last4_concat.npz,3.4171916059836795,0.8767093568085111,2.5940901378633137,0.5299397738619548,0.3938390174509243,0.2580841353083982,0.2654536300621392,0.2801614337852571,0.2253022395107889,-0.0971186298598438,-0.3584112073185999,0.0366237509044471,-0.0088895787514939,-0.0513698056849837,0.0158255132820407,-0.0087553290033488,0.096497040594466,-0.0845839368554757,-0.3063998088210415,-0.0122505187907024,-0.0654826752713785,-0.1144092666998928,0.0154194206407495,-0.0616398212529947,0.0764562442789605
2020-04-01,2020-02,3,1,63,42,False,12,data/phase3/artifacts/subspaces/window_2020-02_baseline_penultimate.npz,3.735532767986762,0.9952010296833644,1.9915758728844373,0.5918923977813277,0.5267995740112638,0.3636091769033129,0.4777994614258876,0.3786968171052104,0.2272057818137852,13,data/phase3/artifacts/subspaces/window_2020-02_baseline_last4_concat.npz,3.739560607032832,1.3891239416232677,1.9617270304235763,0.5590325305713638,0.5058975226572087,0.3221741041385725,0.3992132571727926,0.2534509500914271,0.1608938109671938,10,data/phase3/artifacts/subspaces/window_2020-02_dapt_penultimate.npz,3.6345615460175686,0.9295295484447232,1.9582333471915545,0.6189406532225319,0.4796009558414554,0.3572951752650856,0.3867246925591752,0.3869577165505548,0.3186257388318771,11,data/phase3/artifacts/subspaces/window_2020-02_dapt_last4_concat.npz,3.648354908799049,1.3658529013030043,1.9360134806270737,0.5365999141464304,0.3963813011975923,0.2613951534946206,0.3071043332418037,0.2905484203012544,0.2312557769134128,-0.1009712219691927,-0.0656714812386413,0.0270482554412041,-0.0910747688667124,-0.0471986181698083,0.0082608994453444,-0.0063140016382273,0.0914199570180918,-0.0912056982337827,-0.0232710403202631,-0.0224326164249334,-0.0921089239309889,-0.1095162214596163,0.0370974702098273,-0.0607789506439518,0.070361965946219
2020-05-01,2020-03,3,1,91,66,False,16,data/phase3/artifacts/subspaces/window_2020-03_baseline_penultimate.npz,4.144053580861004,1.7495050771958118,2.6289324888147734,0.5922278666550462,0.5321682572263368,0.3648778087871042,0.5648336000141148,0.4327271619019006,0.2823583856130186,19,data/phase3/artifacts/subspaces/window_2020-03_baseline_last4_concat.npz,4.150125734068177,1.7860178434683855,3.0070036172107497,0.561232271444383,0.5107816064937267,0.3254812115828289,0.4992833836469519,0.3269787818584369,0.2362537252120853,14,data/phase3/artifacts/subspaces/window_2020-03_dapt_penultimate.npz,4.012810929091983,1.2698917173174242,2.357287403470376,0.6172014020783229,0.472098821663885,0.3525005590738537,0.4327525151070352,0.4054797407074076,0.3112392386586332,16,data/phase3/artifacts/subspaces/window_2020-03_dapt_last4_concat.npz,4.024814213789515,1.3073526502810338,2.579794054657822,0.5332002740421563,0.3876441973084577,0.2551628504458716,0.33488318149913,0.304724534653536,0.2389758483355853,-0.1312426517690212,-0.4796133598783876,0.0249735354232766,-0.1320810849070795,-0.0600694355624517,-0.0272474211944929,-0.0123772497132504,0.0288808530456145,-0.1253115202786618,-0.4786651931873518,-0.0280319974022267,-0.1644002021478219,-0.123137409185269,-0.0222542472049008,-0.0703183611369572,0.0027221231235
